订单ID,商品ID,购买数量,单价,小计金额,是否退换货,退换货原因
ORD00000479,PRD000025,4,45.71,182.84,False,尺寸不合适
ORD00000480,PRD000084,1,94.31,94.31,True,不喜欢
ORD00000480,PRD000151,3,68.96,206.88,True,质量问题
ORD00000480,PRD000037,2,89.07,178.14,False,质量问题
ORD00000480,PRD000010,3,236.62,709.86,True,不喜欢
ORD00000481,PRD000166,1,61.79,61.79,True,不喜欢
ORD00000481,PRD000154,1,15.4,15.4,True,不喜欢
ORD00000482,PRD000108,5,135.38,676.9,False,质量问题
ORD00000482,PRD000088,1,94.31,94.31,False,尺寸不合适
ORD00000482,PRD000029,3,19.29,57.87,False,尺寸不合适
ORD00000482,PRD000061,5,415.92,2079.6,False,质量问题
ORD00000483,PRD000001,1,22.36,22.36,False,质量问题
ORD00000483,PRD000059,3,483.38,1450.1399999999999,False,其他
ORD00000484,PRD000015,5,1052.2,5261.0,False,不喜欢
ORD00000484,PRD000164,1,149.61,149.61,True,尺寸不合适
ORD00000484,PRD000012,1,4791.22,4791.22,False,质量问题
ORD00000484,PRD000053,5,285.0,1425.0,True,不喜欢
ORD00000485,PRD000143,4,55.16,220.64,False,质量问题
ORD00000485,PRD000177,3,223.96,671.88,True,不喜欢
ORD00000485,PRD000179,2,92.1,184.2,False,质量问题
ORD00000485,PRD000101,1,6.0,6.0,True,质量问题
ORD00000486,PRD000094,5,10.95,54.75,False,其他
ORD00000486,PRD000146,5,190.35,951.75,False,质量问题
ORD00000486,PRD000143,2,55.16,110.32,True,尺寸不合适
ORD00000487,PRD000012,5,4791.22,23956.100000000002,False,不喜欢
ORD00000487,PRD000153,3,105.85,317.54999999999995,False,质量问题
ORD00000487,PRD000113,3,80.97,242.91,False,不喜欢
ORD00000487,PRD000156,3,90.81,272.43,False,质量问题
ORD00000487,PRD000057,3,232.45,697.3499999999999,True,尺寸不合适
ORD00000488,PRD000047,4,1342.8,5371.2,False,质量问题
ORD00000488,PRD000177,3,223.96,671.88,False,不喜欢
ORD00000488,PRD000085,3,206.31,618.9300000000001,False,质量问题
ORD00000489,PRD000122,3,114.65,343.95000000000005,False,不喜欢
ORD00000489,PRD000028,3,169.83,509.49,True,不喜欢
ORD00000489,PRD000144,2,45.58,91.16,False,质量问题
ORD00000490,PRD000194,1,41.47,41.47,True,尺寸不合适
ORD00000490,PRD000117,1,2753.87,2753.87,False,尺寸不合适
ORD00000490,PRD000175,1,40.04,40.04,True,尺寸不合适
ORD00000491,PRD000173,5,4433.55,22167.75,False,尺寸不合适
ORD00000491,PRD000139,3,467.89,1403.67,False,不喜欢
ORD00000491,PRD000150,4,91.04,364.16,False,尺寸不合适
ORD00000491,PRD000145,4,54.19,216.76,False,不喜欢
ORD00000492,PRD000025,2,45.71,91.42,False,质量问题
ORD00000492,PRD000003,2,194.89,389.78,False,其他
ORD00000493,PRD000156,2,90.81,181.62,True,质量问题
ORD00000494,PRD000004,2,43.92,87.84,False,质量问题
ORD00000495,PRD000053,2,285.0,570.0,True,其他
ORD00000495,PRD000127,1,73.97,73.97,False,质量问题
ORD00000496,PRD000082,5,83.92,419.6,False,不喜欢
ORD00000497,PRD000114,4,16.28,65.12,True,质量问题
ORD00000498,PRD000145,5,54.19,270.95,False,尺寸不合适
ORD00000498,PRD000127,3,73.97,221.91,True,质量问题
ORD00000498,PRD000162,1,149.44,149.44,False,尺寸不合适
ORD00000498,PRD000041,4,31.99,127.96,False,不喜欢
ORD00000498,PRD000176,2,26.1,52.2,False,尺寸不合适
ORD00000499,PRD000095,5,190.45,952.25,False,不喜欢
ORD00000500,PRD000154,1,15.4,15.4,False,尺寸不合适
ORD00000501,PRD000091,5,26.02,130.1,True,不喜欢
ORD00000501,PRD000191,5,123.53,617.65,False,质量问题
ORD00000501,PRD000053,1,285.0,285.0,False,不喜欢
ORD00000501,PRD000064,2,144.21,288.42,True,尺寸不合适
ORD00000501,PRD000172,5,56.68,283.4,False,不喜欢
ORD00000502,PRD000100,5,17.25,86.25,False,不喜欢
ORD00000502,PRD000023,4,58.3,233.2,False,质量问题
ORD00000502,PRD000018,1,115.8,115.8,False,质量问题
ORD00000503,PRD000193,2,36.48,72.96,False,质量问题
ORD00000503,PRD000103,2,299.45,598.9,False,质量问题
ORD00000503,PRD000042,2,84.48,168.96,False,不喜欢
ORD00000503,PRD000138,1,206.57,206.57,False,不喜欢
ORD00000503,PRD000170,4,3470.53,13882.12,False,质量问题
ORD00000504,PRD000076,2,65.41,130.82,True,质量问题
ORD00000504,PRD000161,2,124.59,249.18,True,不喜欢
ORD00000504,PRD000090,2,2271.49,4542.98,False,质量问题
ORD00000504,PRD000164,5,149.61,748.0500000000001,True,其他
ORD00000505,PRD000071,2,2676.1,5352.2,True,尺寸不合适
ORD00000506,PRD000186,5,35.24,176.20000000000002,False,不喜欢
ORD00000506,PRD000068,3,864.38,2593.14,True,尺寸不合适
ORD00000506,PRD000130,2,323.79,647.58,False,不喜欢
ORD00000506,PRD000132,5,22.12,110.60000000000001,False,质量问题
ORD00000507,PRD000044,4,44.1,176.4,False,不喜欢
ORD00000508,PRD000195,5,60.01,300.05,True,质量问题
ORD00000508,PRD000138,5,206.57,1032.85,False,尺寸不合适
ORD00000509,PRD000167,4,130.0,520.0,False,其他
ORD00000510,PRD000081,1,23.57,23.57,True,尺寸不合适
ORD00000510,PRD000165,1,133.14,133.14,True,尺寸不合适
ORD00000510,PRD000160,1,4855.63,4855.63,True,质量问题
ORD00000510,PRD000032,4,99.18,396.72,True,尺寸不合适
ORD00000510,PRD000126,1,115.7,115.7,True,尺寸不合适
ORD00000511,PRD000065,4,91.85,367.4,False,尺寸不合适
ORD00000511,PRD000159,3,87.69,263.07,False,质量问题
ORD00000511,PRD000186,4,35.24,140.96,False,尺寸不合适
ORD00000511,PRD000169,3,150.15,450.45000000000005,False,尺寸不合适
ORD00000512,PRD000175,5,40.04,200.2,False,尺寸不合适
ORD00000513,PRD000118,4,3902.48,15609.92,True,不喜欢
ORD00000514,PRD000096,1,81.71,81.71,False,尺寸不合适
ORD00000514,PRD000150,2,91.04,182.08,False,尺寸不合适
ORD00000514,PRD000134,2,47.85,95.7,False,尺寸不合适
ORD00000514,PRD000063,2,166.02,332.04,False,尺寸不合适
ORD00000514,PRD000185,1,427.11,427.11,False,尺寸不合适
ORD00000515,PRD000092,1,25.93,25.93,True,尺寸不合适
ORD00000516,PRD000112,3,103.79,311.37,False,质量问题
ORD00000517,PRD000136,3,75.12,225.36,True,尺寸不合适
ORD00000517,PRD000022,2,150.94,301.88,True,不喜欢
ORD00000517,PRD000076,3,65.41,196.23,False,尺寸不合适
ORD00000517,PRD000021,1,53.83,53.83,False,尺寸不合适
ORD00000518,PRD000198,5,2366.1,11830.5,True,质量问题
ORD00000518,PRD000112,3,103.79,311.37,True,不喜欢
ORD00000518,PRD000027,3,48.45,145.35000000000002,True,尺寸不合适
ORD00000519,PRD000172,3,56.68,170.04,False,尺寸不合适
ORD00000519,PRD000199,4,179.9,719.6,False,尺寸不合适
ORD00000520,PRD000135,4,1324.3,5297.2,False,尺寸不合适
ORD00000520,PRD000138,4,206.57,826.28,False,尺寸不合适
ORD00000520,PRD000110,3,311.48,934.44,False,尺寸不合适
ORD00000520,PRD000123,2,33.53,67.06,False,尺寸不合适
ORD00000521,PRD000182,1,64.72,64.72,False,尺寸不合适
ORD00000521,PRD000170,2,3470.53,6941.06,False,质量问题
ORD00000522,PRD000195,5,60.01,300.05,False,质量问题
ORD00000522,PRD000034,3,266.68,800.04,False,质量问题
ORD00000522,PRD000152,1,3967.02,3967.02,False,不喜欢
ORD00000522,PRD000169,4,150.15,600.6,False,质量问题
ORD00000523,PRD000161,3,124.59,373.77,False,不喜欢
ORD00000523,PRD000125,2,68.29,136.58,False,质量问题
ORD00000524,PRD000092,1,25.93,25.93,False,质量问题
ORD00000524,PRD000063,4,166.02,664.08,False,尺寸不合适
ORD00000524,PRD000113,5,80.97,404.85,False,尺寸不合适
ORD00000524,PRD000135,1,1324.3,1324.3,False,质量问题
ORD00000525,PRD000192,3,108.65,325.95000000000005,False,尺寸不合适
ORD00000525,PRD000175,1,40.04,40.04,False,不喜欢
ORD00000525,PRD000190,4,49.42,197.68,False,不喜欢
ORD00000526,PRD000178,5,73.66,368.29999999999995,True,尺寸不合适
ORD00000526,PRD000138,3,206.57,619.71,False,不喜欢
ORD00000526,PRD000035,2,311.41,622.82,False,质量问题
ORD00000526,PRD000126,3,115.7,347.1,False,不喜欢
ORD00000527,PRD000092,3,25.93,77.78999999999999,True,尺寸不合适
ORD00000527,PRD000140,2,175.78,351.56,True,不喜欢
ORD00000527,PRD000068,5,864.38,4321.9,True,尺寸不合适
ORD00000527,PRD000101,5,6.0,30.0,False,尺寸不合适
ORD00000528,PRD000150,3,91.04,273.12,False,质量问题
ORD00000528,PRD000027,4,48.45,193.8,False,不喜欢
ORD00000528,PRD000037,4,89.07,356.28,False,不喜欢
ORD00000528,PRD000154,5,15.4,77.0,False,质量问题
ORD00000528,PRD000064,5,144.21,721.0500000000001,False,质量问题
ORD00000529,PRD000128,4,81.32,325.28,False,不喜欢
ORD00000529,PRD000170,3,3470.53,10411.59,False,尺寸不合适
ORD00000529,PRD000153,5,105.85,529.25,False,不喜欢
ORD00000529,PRD000170,3,3470.53,10411.59,False,尺寸不合适
ORD00000530,PRD000057,5,232.45,1162.25,True,尺寸不合适
ORD00000530,PRD000168,4,111.88,447.52,True,质量问题
ORD00000530,PRD000197,1,4589.2,4589.2,True,不喜欢
ORD00000530,PRD000192,5,108.65,543.25,False,质量问题
ORD00000530,PRD000020,1,104.7,104.7,False,尺寸不合适
ORD00000531,PRD000196,2,20.36,40.72,True,尺寸不合适
ORD00000531,PRD000078,1,2165.45,2165.45,True,尺寸不合适
ORD00000532,PRD000117,3,2753.87,8261.61,False,质量问题
ORD00000532,PRD000157,1,93.78,93.78,False,质量问题
ORD00000532,PRD000094,5,10.95,54.75,False,质量问题
ORD00000533,PRD000111,2,274.96,549.92,False,尺寸不合适
ORD00000534,PRD000035,4,311.41,1245.64,True,质量问题
ORD00000535,PRD000017,5,1849.98,9249.9,False,质量问题
ORD00000535,PRD000163,1,13.29,13.29,False,质量问题
ORD00000535,PRD000015,2,1052.2,2104.4,True,不喜欢
ORD00000535,PRD000008,5,29.07,145.35,False,质量问题
ORD00000535,PRD000106,3,139.63,418.89,False,尺寸不合适
ORD00000536,PRD000072,4,153.44,613.76,False,不喜欢
ORD00000536,PRD000131,1,212.0,212.0,False,不喜欢
ORD00000536,PRD000199,4,179.9,719.6,False,尺寸不合适
ORD00000536,PRD000149,3,18.73,56.19,False,尺寸不合适
ORD00000536,PRD000154,1,15.4,15.4,False,质量问题
ORD00000537,PRD000142,5,201.28,1006.4,False,不喜欢
ORD00000537,PRD000162,1,149.44,149.44,False,质量问题
ORD00000537,PRD000023,4,58.3,233.2,False,质量问题
ORD00000537,PRD000067,5,50.53,252.65,False,质量问题
ORD00000538,PRD000021,4,53.83,215.32,False,尺寸不合适
ORD00000538,PRD000137,1,66.82,66.82,False,质量问题
ORD00000538,PRD000140,5,175.78,878.9,False,不喜欢
ORD00000539,PRD000130,1,323.79,323.79,False,尺寸不合适
ORD00000539,PRD000001,2,22.36,44.72,False,尺寸不合适
ORD00000539,PRD000167,1,130.0,130.0,False,质量问题
ORD00000539,PRD000093,4,91.32,365.28,False,尺寸不合适
ORD00000540,PRD000068,1,864.38,864.38,False,质量问题
ORD00000540,PRD000181,1,117.31,117.31,True,不喜欢
ORD00000540,PRD000024,5,85.85,429.25,True,尺寸不合适
ORD00000540,PRD000116,3,138.88,416.64,True,质量问题
ORD00000540,PRD000118,4,3902.48,15609.92,False,尺寸不合适
ORD00000541,PRD000121,1,140.94,140.94,False,质量问题
ORD00000541,PRD000161,1,124.59,124.59,False,质量问题
ORD00000541,PRD000008,3,29.07,87.21000000000001,False,质量问题
ORD00000541,PRD000116,4,138.88,555.52,False,质量问题
ORD00000542,PRD000096,5,81.71,408.54999999999995,False,质量问题
ORD00000542,PRD000002,2,250.5,501.0,False,尺寸不合适
ORD00000543,PRD000150,2,91.04,182.08,False,其他
ORD00000543,PRD000127,5,73.97,369.85,False,尺寸不合适
ORD00000543,PRD000010,4,236.62,946.48,False,质量问题
ORD00000544,PRD000151,4,68.96,275.84,True,尺寸不合适
ORD00000545,PRD000178,3,73.66,220.98,False,不喜欢
ORD00000545,PRD000031,3,139.58,418.74,False,不喜欢
ORD00000545,PRD000091,2,26.02,52.04,False,尺寸不合适
ORD00000546,PRD000076,2,65.41,130.82,False,尺寸不合适
ORD00000546,PRD000047,5,1342.8,6714.0,True,尺寸不合适
ORD00000546,PRD000014,3,137.73,413.18999999999994,False,质量问题
ORD00000546,PRD000176,2,26.1,52.2,False,质量问题
ORD00000546,PRD000152,3,3967.02,11901.06,True,尺寸不合适
ORD00000547,PRD000199,2,179.9,359.8,False,质量问题
ORD00000547,PRD000041,4,31.99,127.96,False,尺寸不合适
ORD00000547,PRD000151,4,68.96,275.84,False,尺寸不合适
ORD00000548,PRD000020,2,104.7,209.4,True,质量问题
ORD00000548,PRD000128,4,81.32,325.28,True,不喜欢
ORD00000549,PRD000092,2,25.93,51.86,True,尺寸不合适
ORD00000550,PRD000133,4,3880.46,15521.84,False,不喜欢
ORD00000550,PRD000009,4,66.5,266.0,True,尺寸不合适
ORD00000550,PRD000081,1,23.57,23.57,True,不喜欢
ORD00000550,PRD000119,2,142.98,285.96,True,不喜欢
ORD00000551,PRD000182,4,64.72,258.88,False,质量问题
ORD00000551,PRD000016,4,33.17,132.68,False,质量问题
ORD00000551,PRD000063,2,166.02,332.04,False,不喜欢
ORD00000551,PRD000144,3,45.58,136.74,False,尺寸不合适
ORD00000552,PRD000088,3,94.31,282.93,False,质量问题
ORD00000553,PRD000053,3,285.0,855.0,False,其他
ORD00000553,PRD000080,5,2304.29,11521.45,False,不喜欢
ORD00000553,PRD000138,4,206.57,826.28,True,质量问题
ORD00000553,PRD000082,4,83.92,335.68,True,尺寸不合适
ORD00000554,PRD000050,5,131.15,655.75,False,尺寸不合适
ORD00000554,PRD000018,2,115.8,231.6,False,不喜欢
ORD00000554,PRD000078,2,2165.45,4330.9,False,不喜欢
ORD00000554,PRD000165,4,133.14,532.56,False,尺寸不合适
ORD00000555,PRD000100,3,17.25,51.75,False,质量问题
ORD00000555,PRD000177,3,223.96,671.88,False,不喜欢
ORD00000555,PRD000079,4,42.88,171.52,False,尺寸不合适
ORD00000555,PRD000116,3,138.88,416.64,False,尺寸不合适
ORD00000555,PRD000112,1,103.79,103.79,False,尺寸不合适
ORD00000556,PRD000182,3,64.72,194.16,False,质量问题
ORD00000557,PRD000119,3,142.98,428.93999999999994,False,不喜欢
ORD00000557,PRD000058,5,56.98,284.9,True,尺寸不合适
ORD00000557,PRD000122,2,114.65,229.3,False,尺寸不合适
ORD00000557,PRD000154,2,15.4,30.8,True,尺寸不合适
ORD00000558,PRD000130,2,323.79,647.58,False,不喜欢
ORD00000558,PRD000167,3,130.0,390.0,True,其他
ORD00000559,PRD000171,5,74.82,374.09999999999997,True,质量问题
ORD00000559,PRD000191,2,123.53,247.06,False,尺寸不合适
ORD00000559,PRD000020,5,104.7,523.5,True,不喜欢
ORD00000559,PRD000044,1,44.1,44.1,True,不喜欢
ORD00000559,PRD000172,1,56.68,56.68,False,尺寸不合适
ORD00000560,PRD000024,2,85.85,171.7,False,质量问题
ORD00000560,PRD000171,3,74.82,224.45999999999998,False,质量问题
ORD00000560,PRD000075,3,2153.56,6460.68,False,质量问题
ORD00000560,PRD000110,1,311.48,311.48,False,质量问题
ORD00000561,PRD000069,4,119.35,477.4,False,尺寸不合适
ORD00000561,PRD000148,1,60.34,60.34,False,质量问题
ORD00000561,PRD000141,5,30.89,154.45,False,尺寸不合适
ORD00000561,PRD000031,3,139.58,418.74,False,不喜欢
ORD00000561,PRD000008,2,29.07,58.14,True,尺寸不合适
ORD00000562,PRD000173,5,4433.55,22167.75,True,质量问题
ORD00000563,PRD000062,3,156.35,469.04999999999995,False,质量问题
ORD00000563,PRD000016,1,33.17,33.17,True,尺寸不合适
ORD00000563,PRD000194,1,41.47,41.47,False,尺寸不合适
ORD00000563,PRD000136,2,75.12,150.24,False,不喜欢
ORD00000563,PRD000190,5,49.42,247.10000000000002,True,尺寸不合适
ORD00000564,PRD000169,4,150.15,600.6,False,尺寸不合适
ORD00000564,PRD000097,2,74.34,148.68,False,尺寸不合适
ORD00000565,PRD000164,2,149.61,299.22,False,质量问题
ORD00000565,PRD000151,1,68.96,68.96,False,尺寸不合适
ORD00000565,PRD000014,5,137.73,688.65,False,不喜欢
ORD00000566,PRD000034,3,266.68,800.04,True,质量问题
ORD00000567,PRD000096,4,81.71,326.84,False,质量问题
ORD00000567,PRD000103,2,299.45,598.9,True,不喜欢
ORD00000568,PRD000054,1,135.25,135.25,False,尺寸不合适
ORD00000568,PRD000192,2,108.65,217.3,True,尺寸不合适
ORD00000568,PRD000052,2,52.45,104.9,False,不喜欢
ORD00000568,PRD000165,3,133.14,399.41999999999996,False,质量问题
ORD00000569,PRD000042,5,84.48,422.40000000000003,False,尺寸不合适
ORD00000569,PRD000002,5,250.5,1252.5,False,尺寸不合适
ORD00000569,PRD000055,3,65.12,195.36,False,尺寸不合适
ORD00000569,PRD000146,5,190.35,951.75,True,质量问题
ORD00000569,PRD000017,3,1849.98,5549.9400000000005,False,尺寸不合适
ORD00000570,PRD000143,2,55.16,110.32,True,质量问题
ORD00000570,PRD000019,1,85.61,85.61,False,不喜欢
ORD00000570,PRD000012,4,4791.22,19164.88,False,不喜欢
ORD00000571,PRD000135,1,1324.3,1324.3,False,尺寸不合适
ORD00000571,PRD000073,5,69.33,346.65,False,尺寸不合适
ORD00000571,PRD000049,2,98.52,197.04,False,尺寸不合适
ORD00000571,PRD000149,2,18.73,37.46,False,尺寸不合适
ORD00000571,PRD000136,5,75.12,375.6,False,尺寸不合适
ORD00000572,PRD000134,1,47.85,47.85,True,其他
ORD00000573,PRD000059,3,483.38,1450.1399999999999,True,尺寸不合适
ORD00000573,PRD000030,2,87.8,175.6,False,尺寸不合适
ORD00000573,PRD000124,2,76.91,153.82,True,质量问题
ORD00000573,PRD000183,3,64.11,192.32999999999998,True,尺寸不合适
ORD00000573,PRD000181,4,117.31,469.24,True,质量问题
ORD00000574,PRD000001,1,22.36,22.36,True,尺寸不合适
ORD00000575,PRD000061,2,415.92,831.84,False,尺寸不合适
ORD00000575,PRD000021,3,53.83,161.49,True,质量问题
ORD00000576,PRD000130,3,323.79,971.3700000000001,False,尺寸不合适
ORD00000577,PRD000021,4,53.83,215.32,False,质量问题
ORD00000577,PRD000061,1,415.92,415.92,True,不喜欢
ORD00000577,PRD000137,3,66.82,200.45999999999998,True,不喜欢
ORD00000577,PRD000017,3,1849.98,5549.9400000000005,True,尺寸不合适
ORD00000577,PRD000188,4,429.49,1717.96,True,不喜欢
ORD00000578,PRD000038,1,25.35,25.35,False,不喜欢
ORD00000578,PRD000180,5,1616.64,8083.200000000001,False,不喜欢
ORD00000579,PRD000199,4,179.9,719.6,False,质量问题
ORD00000579,PRD000145,4,54.19,216.76,False,尺寸不合适
ORD00000579,PRD000068,4,864.38,3457.52,False,尺寸不合适
ORD00000579,PRD000124,5,76.91,384.54999999999995,False,不喜欢
ORD00000579,PRD000178,4,73.66,294.64,False,尺寸不合适
ORD00000580,PRD000047,5,1342.8,6714.0,False,不喜欢
ORD00000580,PRD000019,5,85.61,428.05,False,质量问题
ORD00000581,PRD000101,3,6.0,18.0,True,质量问题
ORD00000581,PRD000038,1,25.35,25.35,True,不喜欢
ORD00000581,PRD000160,3,4855.63,14566.89,False,尺寸不合适
ORD00000581,PRD000161,2,124.59,249.18,True,尺寸不合适
ORD00000582,PRD000038,2,25.35,50.7,False,尺寸不合适
ORD00000583,PRD000019,2,85.61,171.22,False,不喜欢
ORD00000583,PRD000174,2,72.1,144.2,False,质量问题
ORD00000584,PRD000054,4,135.25,541.0,False,尺寸不合适
ORD00000585,PRD000029,1,19.29,19.29,False,尺寸不合适
ORD00000585,PRD000187,5,32.11,160.55,False,质量问题
ORD00000586,PRD000077,5,76.19,380.95,False,不喜欢
ORD00000586,PRD000178,2,73.66,147.32,True,质量问题
ORD00000586,PRD000064,3,144.21,432.63,False,其他
ORD00000587,PRD000052,4,52.45,209.8,False,质量问题
ORD00000587,PRD000184,3,116.72,350.15999999999997,False,不喜欢
ORD00000587,PRD000074,1,168.28,168.28,True,质量问题
ORD00000587,PRD000073,2,69.33,138.66,True,不喜欢
ORD00000588,PRD000105,4,697.61,2790.44,False,质量问题
ORD00000588,PRD000073,3,69.33,207.99,False,尺寸不合适
ORD00000589,PRD000183,4,64.11,256.44,False,尺寸不合适
ORD00000589,PRD000071,1,2676.1,2676.1,True,不喜欢
ORD00000589,PRD000088,4,94.31,377.24,False,不喜欢
ORD00000589,PRD000014,3,137.73,413.18999999999994,True,尺寸不合适
ORD00000589,PRD000080,2,2304.29,4608.58,False,质量问题
ORD00000590,PRD000069,4,119.35,477.4,False,不喜欢
ORD00000591,PRD000043,4,145.82,583.28,False,不喜欢
ORD00000591,PRD000181,3,117.31,351.93,True,质量问题
ORD00000592,PRD000134,1,47.85,47.85,False,不喜欢
ORD00000592,PRD000169,4,150.15,600.6,False,尺寸不合适
ORD00000592,PRD000030,2,87.8,175.6,False,不喜欢
ORD00000593,PRD000149,1,18.73,18.73,False,尺寸不合适
ORD00000594,PRD000182,1,64.72,64.72,False,尺寸不合适
ORD00000594,PRD000098,4,28.25,113.0,False,尺寸不合适
ORD00000595,PRD000168,1,111.88,111.88,True,尺寸不合适
ORD00000595,PRD000007,2,224.61,449.22,False,质量问题
ORD00000595,PRD000130,1,323.79,323.79,True,其他
ORD00000595,PRD000113,5,80.97,404.85,False,尺寸不合适
ORD00000595,PRD000150,4,91.04,364.16,False,质量问题
ORD00000596,PRD000138,1,206.57,206.57,False,尺寸不合适
ORD00000596,PRD000033,4,3049.9,12199.6,False,尺寸不合适
ORD00000596,PRD000017,1,1849.98,1849.98,False,尺寸不合适
ORD00000596,PRD000020,4,104.7,418.8,False,尺寸不合适
ORD00000596,PRD000072,2,153.44,306.88,False,质量问题
ORD00000597,PRD000160,3,4855.63,14566.89,True,不喜欢
